,EIF1,PSMB5,ANKRD11,PTMA,NFRKB,HSP90B1,TFAM,CSNK2B,C17orf58,MED19,SETDB1,UXS1,ACTB,WTAP,YEATS2,RPL41,MRPS28,SIN3A,HSPA8,GRSF1,RAC3,ATP2A2,GRB2,JAZF1,MRPL38,PABPN1,MRPL34,NUDCD3,MRPS27,HSD17B10,MRPL4,TPT1,HSPD1,MRPL24,MRPS35,ISCA2,MCMBP,MRPL54,SLC39A7,PMPCB,MRPL27,MRPL39,INO80B,TARS2,UPF2,GFM1,ZBTB17,RGPD6,TRNT1,SPCS3,DLD,CLASRP,SMG5,DDX46,RSL1D1,CSE1L,TARDBP,INTS8,SRP72,DNMT1,PAXBP1,PHAX,MAGOH,EIF2B2,SF3A2,CNOT3,THAP1,EIF2B5,MRPL16,SSU72,YEATS4,SART3,MVK,E4F1,MRPL35,RBMX2,EXOSC2,CIAPIN1,PSMG3,EEF2,GPS1,TSR1,CPSF3,EIF2B1,ALG14,PSMA4,NUP107,MRPL36,CYS1,OGFOD1,MRPL19,TTI1,UBA2,RABGGTA,SRP68,HNRNPL,EXOSC3
SPCS3,0.09767065167608524,0.10923905800093936,0.019901367451281682,1.6078959581083525,0.08709358844692594,0.01776528812573841,0.04161096255022956,0.016457660894931947,0.5559673656985824,0.046877504302994866,0.018863608900693163,0.24400503731284573,0.0540794871422281,0.022482382373501753,0.015871996298149726,0.3303342673188656,0.023338813487031818,0.07375638720162292,0.019953701751693642,0.041624629342472796,0.06366255399398246,0.22006159459535723,0.01930029793677368,0.049968060102469125,0.02582716241384464,0.05985530637311376,0.07500454472447171,0.031183648258658603,0.029222499324203954,0.03589256815850317,0.12144563799606578,0.12358658619273666,0.21468459559756514,0.21000926596055802,0.044468477819284424,0.0494759710831123,0.10853523302500045,0.061084809445392074,0.026682264989555837,0.0343276067496634,0.12350491754423532,0.2715393767807093,0.10525015730266107,0.030062018772845644,0.22103263238772974,0.232390680618891,0.01768060751802847,0.12045912246661006,0.0755636560508689,,0.4109426246653156,0.03856085294713285,1.86079142162074,0.10623517085770895,0.049601923483647226,0.1297504153409248,0.1783253468157282,1.056187122780887,0.18340704765871918,0.12819725521983505,0.049477667929971325,0.030542327651942647,0.08786063996619675,0.5346840735126772,0.08845816170102871,0.1024845711197685,0.20325056114991003,0.12071670549842162,0.24324237841005814,0.061599062765368306,0.2705684018114334,0.06274163482309336,0.028626097887954116,0.01834514550933175,0.07576589245988485,0.056416410317793875,0.08281190007923245,0.06937582294383504,0.08287954180962653,0.10100347881748795,0.014215169961851015,0.14618455395548646,0.02210742960407952,0.029361060969601338,0.019458373990815847,0.044741011712682965,0.09268483415238249,0.04599302235366187,0.6080338852403762,0.7489230575461359,0.9693695198297404,0.04310419675670274,0.03344790997554781,0.0653734391498535,0.116248605852867,0.04301112820838304,0.02438775474169186
DLD,0.2727992095362528,0.26182025128052766,0.4495214050195885,0.9871502678610516,0.2750487350808738,0.35977081139630174,0.3119445474936492,0.40471756478695275,0.2993159984687014,0.30045416410992676,0.3803188447818655,0.3093955379092358,0.2869424033891006,0.3499081217241675,0.4084344210112545,0.24148785058123645,0.34372202432395627,0.2734755436814297,0.3680531515132175,0.32037978560877134,0.3015573577740882,0.27831270941162334,0.3664842186903987,0.2999837794972049,0.3434959138409718,0.3191358330577496,0.3040438774318188,0.3746800464954937,0.3916911035725932,0.30997805375686893,0.23406723620442393,0.3009274923488747,0.2570271647694006,0.2511257318684439,0.3133436039742109,0.3069602251319594,0.25435555097069373,0.3000514424617514,0.48611518659896424,0.3354348254069234,0.24982855671543625,0.22406593121289664,0.24026583415142955,0.3269455401767434,0.2541797715584587,0.23263475599075545,0.41964951332451184,0.245914600252242,0.3341317090696645,0.4109426246653156,,0.31116746564903874,1.2784114331070389,0.26953825669987264,0.3174745603577872,0.21786274316505394,0.2324991874236083,0.6399251850392447,0.25063967481921023,0.26285535961650375,0.30644108344294296,0.33886284824440016,0.2645311653795436,0.3178110444695268,0.26526203541858373,0.2888516679339139,0.3638588932458656,0.27492325231454706,0.22988085445100026,0.323605057720198,0.22673484606424876,0.3264911976548961,0.33002104307816327,0.3581559787861762,0.2702578884607082,0.3327954489057017,0.3530230312904986,0.3564376490681017,0.2892820252876459,0.30193913641670833,0.4028806559445588,0.27396264467256737,0.35504518156375575,0.33313532946403845,0.3679417692407523,0.36842481365290725,0.26738803038405456,0.2952602419395002,0.3468964846848003,0.36730919008991936,0.4999959742761231,0.31824252015315824,0.3518085648420981,0.30010177609387145,0.2523037691839515,0.4017021282134019,0.400156116271167
CLASRP,0.039314198846809645,0.04632333577818393,0.06006251888557479,1.4407768559763259,0.038012057972698354,0.020631032338949584,0.018432805299892663,0.03983413200150154,0.3811429604026183,0.019863480331681393,0.02637598689587295,0.17202889007771682,0.019268595780308373,0.016433125340102217,0.03713889136390336,0.19430754159210284,0.016629202288762412,0.023954540345986097,0.02487164103299755,0.018484846728176185,0.025694839144095094,0.1260290000664942,0.024941082877728116,0.02058705417523965,0.014428910968603992,0.034301172326249074,0.03182337948996461,0.04265434155138481,0.03702104790123284,0.016262630024598157,0.047502279403600634,0.07017554024113615,0.11531388457322311,0.12074760767218529,0.01748647849474927,0.019920648926815998,0.038377466770735946,0.022974740661667714,0.07791189670115328,0.02162043740644226,0.0555436158105147,0.14234983222445574,0.038930324748677414,0.014268150934248158,0.12075938851911405,0.11690632968797154,0.04068956174115945,0.05329300563246564,0.06450284553244412,0.03856085294713285,0.31116746564903874,,1.7449021720482838,0.054271205435916126,0.024374459517508495,0.05611227561572307,0.07949296432845476,0.9170482554212224,0.09318753327900231,0.06498123962417968,0.022544104466501125,0.01714917906486646,0.032256443355928144,0.3868660167878134,0.03624930693519679,0.048064566697318734,0.16665014951236923,0.05995987605684561,0.1388696054804034,0.034438459852796255,0.15069779784653448,0.039726062804423035,0.01740978533621551,0.02112642129000808,0.023134121399450702,0.047927806384476135,0.07129109327543603,0.06226481105190018,0.03365919512347604,0.05456437008705384,0.03115772068805822,0.07658615477126818,0.021312107221644783,0.015452091904789134,0.026404974571045958,0.04825130420653856,0.03842589073176905,0.014026076949885558,0.4545636556435132,0.5748107646891367,0.771987972993457,0.020702729872788095,0.026275534791179278,0.03984474145398642,0.0485666491318425,0.043737305183569775,0.049725592562858245
SMG5,1.6144718615774774,1.5986640199147977,1.895195770741581,0.1239324071934178,1.661940962205878,1.8172203700902034,1.7407659234644453,1.8699953171235117,1.0029150766605384,1.7287849447698889,1.8385339627034256,1.4084678454004727,1.705233136535341,1.8026971122611388,1.8671142392335156,1.2661005912263648,1.7889860806654179,1.6591497960719792,1.8276230524385384,1.762708674551495,1.6863802286273646,1.4822813647193314,1.827958242032418,1.7136908902658652,1.8036156329057098,1.7340986105188114,1.6899396905900113,1.8162960511835746,1.8448433683320289,1.7579775427944062,1.572756327424571,1.621118971963214,1.4479162335065972,1.4273220915317373,1.749276053278217,1.7337857443722102,1.59265314398927,1.7162080796354435,1.9157736897671782,1.7631351096075185,1.579197999476008,1.3542670644729455,1.6062724668039197,1.7794135612826931,1.433023663406499,1.4175164186753222,1.8719036197545469,1.5699095021806238,1.7026376838793746,1.86079142162074,1.2784114331070389,1.7449021720482838,,1.6072940541229046,1.7348456424374135,1.561468399897481,1.5020050870650763,0.6545338759437447,1.4873146032870928,1.59745370212509,1.7336082303637839,1.783393225354304,1.6397680187859693,1.0323253350698376,1.6353762431233942,1.6274890929652623,1.5234522417288319,1.5822458676285325,1.3943401016234207,1.718690057815866,1.3352989199202994,1.705202269253584,1.7768757585361628,1.8041384907553155,1.6636099091542063,1.7301048542682906,1.7480621665628813,1.7262657465378337,1.670943780070903,1.6271634365185537,1.8620258215112109,1.5269095207660883,1.80327891193567,1.7725053901825039,1.8120200604612442,1.76590296542892,1.6320372987887195,1.7199215403450006,0.9646551971428923,0.8014579053466029,0.6132313465276584,1.760772983367594,1.7894788056952269,1.7106547341316407,1.5977072570208848,1.8035064637875973,1.8518464419925609
DDX46,0.050592537159627304,0.05162254873269323,0.14002648960265962,1.2678529290007794,0.07031493723877935,0.08348729105579422,0.05672932392479346,0.11944714021729519,0.3087738448281496,0.059154224041890746,0.10006486791904856,0.10995559382373021,0.04461451081570311,0.07522506258376382,0.11730095344043867,0.1438274930427802,0.0699964592894814,0.03856539128764802,0.09747596252939972,0.07844479065134802,0.05495357919372723,0.15154571470106304,0.08817527687028226,0.05007433756997204,0.08415845947573097,0.0872093163270653,0.08029333781011605,0.09520046114234149,0.1250329149218805,0.06456841797493018,0.06602557018613164,0.10673565658899764,0.11812633745957435,0.07843354177804196,0.06926827583609607,0.07109648645317057,0.04775011168695853,0.07205930313267772,0.17677440787757004,0.07238187183305644,0.05484391161106894,0.11620475804625752,0.05114189597345009,0.07498418618443792,0.11195200397906402,0.11214093338703801,0.12003403540633606,0.037676545749050216,0.07278884076228842,0.10623517085770895,0.26953825669987264,0.054271205435916126,1.6072940541229046,,0.06597540552457404,0.0643502432199271,0.09156552489081005,0.7702908431907564,0.09128558820085697,0.09304888577540116,0.06379374649942238,0.06965790109531256,0.05366895476275979,0.2762794749406887,0.028262871036479176,0.07592293202149969,0.14162889526824685,0.05270843961410099,0.09827313218654687,0.06250636728416714,0.0968700557633978,0.056403884543885785,0.06457451068409181,0.06968758371653982,0.051792386598447204,0.07005195266801767,0.13626911215831372,0.08778146848623725,0.06896195888723666,0.07010045183339852,0.11022143903303239,0.05526847376515265,0.07133382780787867,0.06510237605496749,0.08042438555672171,0.08555247638683838,0.04803802539308055,0.05265455501789884,0.33174155505875913,0.4527649261845995,0.6374153963944105,0.0865477276103741,0.0828733260745318,0.07723749655655476,0.07274187851586145,0.11606706764112862,0.1159813506373466
RSL1D1,0.049553201658298685,0.061262158582793824,0.07061632669284656,1.4323665266811603,0.052150540084760166,0.03255727698472133,0.031111909417093075,0.051154526239546194,0.39263322060221384,0.029150321037189397,0.04075331410695737,0.1791918495208623,0.03363735506399235,0.029041882074549052,0.05026025711448645,0.20380311451794397,0.027870075742403078,0.036560759777966134,0.03693075825572678,0.032513837880427165,0.038172884862046064,0.14549981710389914,0.04023008264371053,0.034245419071199046,0.029169782505304775,0.045248854699649566,0.04531693527174485,0.053064444293382085,0.04923061986683164,0.02749642654365103,0.06009952170096833,0.08877523788828823,0.12087662197247484,0.13275679586400935,0.029812896633970576,0.03292820143911468,0.055530688011824925,0.03526309903907787,0.09046182977841,0.03251337861421366,0.06970649294468412,0.15937487007203055,0.05192398708479917,0.02741006124166212,0.1379401037949166,0.12785481141253208,0.055022043136177534,0.06781630144263362,0.07718255244955496,0.049601923483647226,0.3174745603577872,0.024374459517508495,1.7348456424374135,0.06597540552457404,,0.07223373803317268,0.09126717803020579,0.9288207304700938,0.10365265655410183,0.07853379664616922,0.03490225176028705,0.02935023721217689,0.045975013674229626,0.39446828503994213,0.0459550881175973,0.061887897690066196,0.17946850558036498,0.07247787949228424,0.14910133302405215,0.04381579485378595,0.1652966524784394,0.04893033495144594,0.028359503685900678,0.03182112754851496,0.03373624416939924,0.05628533302191385,0.0780252132189615,0.07024803102745836,0.05081119112041066,0.0533019707044976,0.04322158149849409,0.0837642924011669,0.03303090804746178,0.02554962176150466,0.034321367593387,0.05907606082133421,0.04960444562429844,0.027858329648062008,0.4657122131100606,0.578751308989728,0.7772435975194657,0.032355270312639184,0.03934985367012067,0.05332561898725374,0.0599026948615079,0.0551976181780548,0.06221599838704217
CSE1L,0.04585655386112919,0.041642473048822515,0.1696045760279692,1.230697139026835,0.05621116201213783,0.09158456788251856,0.06216789514701182,0.13396188130038356,0.24387657200747914,0.05950624347314004,0.10768940615365385,0.13077989599918938,0.0482036837849904,0.08380849450314631,0.13255973061961002,0.1049039135635551,0.07717797450266894,0.037698590082661854,0.10272150677212455,0.06744346063587936,0.056923406875843297,0.10202161847188573,0.09941042916306342,0.05374330407226524,0.08028765102537949,0.08053165541823282,0.05980131836657021,0.1194892652183811,0.12461004342144355,0.06431327188983893,0.03521323636789142,0.08221961855967197,0.08335849826830322,0.07385623969552979,0.061779496289075087,0.06399659043266748,0.03445057604002966,0.06130303279638194,0.2001126717343975,0.0785452765396002,0.04968456417446343,0.07330524832252128,0.04013168373442799,0.07229630005886711,0.07557810090743067,0.06608568339411769,0.1377124054628892,0.03964716319215278,0.10006274313724162,0.1297504153409248,0.21786274316505394,0.05611227561572307,1.561468399897481,0.0643502432199271,0.07223373803317268,,0.05412587718974249,0.7412729103517179,0.05721486830973299,0.06234192945954309,0.06684343580664165,0.07685902697388014,0.04095066267997505,0.2574018942290148,0.05074218437919975,0.05522103442953841,0.16401974140039277,0.053515200514211214,0.079783441458402,0.0785668522073073,0.07961962634576047,0.07703620492267305,0.07547214587242845,0.08610288865134552,0.04164516417993713,0.09369198707128523,0.12126309028036542,0.11304501294526426,0.055410205832619464,0.07150951475897083,0.12165925203875749,0.06356096427207314,0.08929732050749295,0.07238490905264516,0.09601727237998658,0.10285963186724378,0.04288955296248431,0.046476287943410854,0.3237405736173248,0.39447945877847146,0.5842404364595077,0.07262378544194947,0.09316436583358223,0.07482938535837613,0.04402257526065967,0.11801351005208782,0.13198240254256477
TARDBP,0.0623198097734361,0.05759795935280165,0.21606137017731464,1.169384310165592,0.07161100212395344,0.12590965621719907,0.09170835413361944,0.1699656328016682,0.19144828270404612,0.08803744015719461,0.1407376785521648,0.17351921193595365,0.08247514535288569,0.11382105959593347,0.16896403165803398,0.09371755058183373,0.11308015791955994,0.058966086608711055,0.12977892703395122,0.08513059643779108,0.08057818626689861,0.06983524898199611,0.1383279265218702,0.0800520416687388,0.10516220545085297,0.0878091465542844,0.06721602846066621,0.15877838942093359,0.14682136596213013,0.08895100057095051,0.0377058763859045,0.0895645924827112,0.06350711763076422,0.09497140785540858,0.08584272851209562,0.07504230215340668,0.04248660022967932,0.07444271627308519,0.24290266765718116,0.1026713043443469,0.05338109965361593,0.05717138840106528,0.04339206682468688,0.09344148581184497,0.07139364274980087,0.037313746905987544,0.17486601531579404,0.06388058073093872,0.15592190968432695,0.1783253468157282,0.2324991874236083,0.07949296432845476,1.5020050870650763,0.09156552489081005,0.09126717803020579,0.05412587718974249,,0.7405405377596481,0.05317612510352132,0.06437201835527362,0.07785521599406231,0.10392364031639734,0.056163293312424756,0.2463801517818872,0.07129397985783958,0.06044472008738344,0.2078389627285181,0.07126710479250065,0.09181421807121126,0.09249711323845444,0.0771720207405926,0.11189233946642718,0.10122487385843981,0.12690556632942918,0.05754788035326808,0.12962604453888782,0.1465493605429833,0.16391277130191528,0.06047618234125374,0.09100997727210536,0.15837252026653215,0.08824501755748149,0.12653271254597764,0.09887100251448666,0.13300255738079791,0.154225821965007,0.06457629673570187,0.07318301983239917,0.3206994040770482,0.367421684670845,0.5182146699061129,0.08493084613668711,0.12328119820114736,0.09039139907259186,0.04631665476887348,0.1423544327468491,0.18546753856990794
INTS8,0.8237499099027091,0.7935154765411121,1.091078075285336,0.5086333397070217,0.8540030753466696,0.9872883798501585,0.9179050796333902,1.0543161975589166,0.5020397872999809,0.906061884563498,1.0123156934835225,0.7199992389797836,0.8830676138922495,0.9780294987475507,1.0535626025473959,0.5933468396802533,0.969126494224023,0.8327023800095141,1.0110825589383055,0.9365591067834526,0.8853638156570289,0.7654319188602773,1.0057592818529923,0.8996671747647104,0.9771445067100825,0.9161972160305065,0.8881225570669418,0.9934052628531028,1.0430496776989502,0.9408475806701297,0.7968632584004144,0.8408581085022505,0.7176801512765034,0.6930413487917875,0.9149767024329752,0.9094226185248717,0.7795542850079612,0.9032148705354125,1.1281147395645315,0.9512784897242238,0.7656512256991286,0.6364749092872934,0.7998418896584856,0.9581302176689811,0.6709142717790941,0.6875756720680524,1.0489980274191577,0.7544078656572892,0.9026885498987578,1.056187122780887,0.6399251850392447,0.9170482554212224,0.6545338759437447,0.7702908431907564,0.9288207304700938,0.7412729103517179,0.7405405377596481,,0.7174170708689418,0.8442019133626169,0.9089610644527057,0.9593725426866395,0.8109022953155207,0.5015131897680338,0.8133496563178932,0.8181717925011815,0.8229457273138328,0.7779946223419166,0.6456635653696298,0.8795141876076171,0.623913612993898,0.896315117456501,0.9493908483904403,0.9800269867874171,0.8513067900719371,0.921595156672744,0.958886209738405,0.9426643503703487,0.8638066524327311,0.8620715502659084,1.0506478309266143,0.764554531883082,0.9865984483514468,0.9528811959013184,0.9866775950274862,0.958021821082442,0.8188349271350753,0.8939878362014184,0.5148753613588757,0.4709949589041401,0.41848658750060297,0.9445045754920834,0.9704049763183941,0.914654802929465,0.7853162407061413,1.0060526092936124,1.0395886898427245
SRP72,0.0704447173192253,0.06256299530920562,0.2291184898910661,1.1589740237871444,0.09001550941677716,0.13963715162787205,0.10455638375040677,0.18649537247575143,0.19876922582931478,0.09972928352960853,0.15745324352262213,0.17143767308735147,0.09349399802512848,0.12505638523295015,0.18566331319588691,0.0945073327239454,0.12330408399453974,0.06640756605859632,0.14523636011189878,0.10396340450422437,0.08822055150018893,0.08667961109302647,0.15403059367214667,0.09155747763539379,0.12322998734211887,0.10178790520067171,0.0814197802500658,0.16741599090188652,0.16565433445629285,0.10496505989836302,0.04988800683575023,0.11108054857743799,0.06867991511138549,0.09326609765415506,0.09822622479529597,0.09219034782007074,0.05033417201016144,0.08500782568357435,0.2588420785339084,0.11417591230483515,0.060513238192623886,0.06281925229199681,0.057706972823094116,0.11120530267699646,0.07015627601745866,0.047788826545643315,0.190616011359367,0.07084041547401576,0.1581256424676467,0.18340704765871918,0.25063967481921023,0.09318753327900231,1.4873146032870928,0.09128558820085697,0.10365265655410183,0.05721486830973299,0.05317612510352132,0.7174170708689418,,0.0775541605059259,0.09899846462367035,0.11549672839613023,0.07074588409550464,0.24246836828311558,0.07450760942166268,0.060158101151769006,0.2197443964934418,0.07448205584714007,0.08659996578983242,0.10676707175901778,0.07305836138704902,0.1196993559724141,0.11876071387542175,0.13498610402912437,0.06843046164003208,0.14493526868698925,0.16134809556740481,0.17071568792165837,0.07239060746855441,0.0869281932797602,0.17398673786653363,0.08158586743988516,0.14133106085909486,0.11059768199001285,0.14105462956107262,0.15210596397123155,0.07883508455894028,0.08452014375073791,0.3181768973219118,0.35998999635889783,0.5073470602365662,0.10270611821982512,0.1407567539542176,0.11295846503024976,0.05467556618255687,0.15997903450527629,0.19720594244184386
DNMT1,0.06597877256655671,0.05583521628832766,0.16390612562791995,1.2633270303106348,0.06215553975329158,0.09703292048356782,0.07403178892692941,0.12520974234471205,0.2813375638611135,0.06268847637612485,0.10098940274470247,0.17045786289095122,0.06329421084650755,0.08550357965224409,0.1274064661025751,0.1421674948295658,0.0795859026157707,0.05591630634030653,0.09966894799411519,0.07236267982591316,0.06151196264141845,0.10813702229505129,0.1035428618544969,0.05725234067200635,0.08338698468754724,0.07765654035537006,0.07241688979153016,0.11878173757141719,0.11043057019782776,0.06378088259473835,0.05754316413677596,0.08351017037571185,0.0786655119359011,0.11071850935726146,0.07386749583227947,0.06621982537607929,0.05119075222369396,0.06219488372877102,0.19236163036294718,0.07912862471028337,0.06984586238939494,0.10770168187776985,0.04671153434589226,0.07555576019891141,0.11805744124531892,0.08236661437496984,0.13445296150269648,0.07569755270052192,0.11866990310316916,0.12819725521983505,0.26285535961650375,0.06498123962417968,1.59745370212509,0.09304888577540116,0.07853379664616922,0.06234192945954309,0.06437201835527362,0.8442019133626169,0.0775541605059259,,0.06558764886744783,0.08747778587868393,0.071118355761708,0.3287491123598628,0.07595287771761905,0.07025405972388166,0.19225590745680798,0.07772719378436987,0.10997988953552296,0.08775675686028062,0.11889161139528082,0.08498040592514267,0.0781571907983365,0.09317886724656554,0.0510600340566979,0.10650750693550792,0.12768137952234582,0.12845385021229616,0.06559308510459849,0.06946878130845524,0.11914954957890045,0.09444285994843249,0.09205542686282797,0.07834096483380693,0.09610811827013144,0.1197152319195095,0.07054185546250058,0.057757569504280015,0.3831498483538325,0.44725936129362887,0.6130477384797121,0.06582620979998721,0.09513733835536053,0.08066488326808063,0.06500203596866394,0.1215440537284016,0.1353354505700033
PAXBP1,0.04784786067839264,0.054232003843169174,0.06694481809333486,1.4397047979058253,0.0454584005043428,0.027076159337901307,0.02733704374527568,0.04705291938032208,0.38259477563809874,0.03265011382549765,0.035645190542933136,0.19677473686993863,0.032269034425882026,0.022960115538705805,0.04359863197360614,0.2021231880495682,0.025302956667580867,0.03506746060174348,0.031935100406629835,0.022911648620831504,0.04103650544265669,0.11957020664048978,0.037011044653636915,0.03258845952612477,0.02531258220021415,0.03422677469470958,0.03520269075035176,0.047522108381325534,0.04553660107446289,0.02469150572583456,0.0556437645512492,0.06514545631199153,0.12456543945732546,0.13505760236403253,0.024130509905779363,0.02686364325496715,0.04623973318713592,0.03200620763562656,0.08595149346425668,0.028580198243045807,0.05807121937598825,0.14611430095935285,0.042281333980082936,0.019635867807821006,0.12310873214295892,0.11667009907792592,0.04817623053522224,0.06292423962027283,0.07787552596496028,0.049477667929971325,0.30644108344294296,0.022544104466501125,1.7336082303637839,0.06379374649942238,0.03490225176028705,0.06684343580664165,0.07785521599406231,0.9089610644527057,0.09899846462367035,0.06558764886744783,,0.0220050734015933,0.03772468046249311,0.3842209383593438,0.04770609443807827,0.049044404502610606,0.1697674349512549,0.06775855933795871,0.14958653660778287,0.03644521693226621,0.16037733529605158,0.05593062269951865,0.0250480335043467,0.03257455645018126,0.031363396828858026,0.04848349144538877,0.06994388395330076,0.08089249796367814,0.03229659624055192,0.06833553160590378,0.04043366914054536,0.09139094475259313,0.0332206281215488,0.024476356239257258,0.03129734259291084,0.05329345685509057,0.04232655858767931,0.026107635903644066,0.46704871879928056,0.572210271251034,0.7745259898898624,0.022729851691531744,0.03742547678163266,0.04198445036761955,0.05025282502475947,0.053346182356876604,0.05799192434922218
PHAX,0.053714930368852665,0.0696513295674156,0.044427068595653596,1.5013051797391346,0.054538340114240635,0.015128941546631136,0.026413292296187274,0.031200373155511274,0.42893294790128234,0.034525048556651616,0.024751869916395997,0.2114584398079502,0.032276652303867226,0.014320017030673982,0.026698514946553287,0.23681748875813757,0.018757321607932975,0.03698321554363049,0.01840010247751267,0.020680758572791835,0.04199877821485065,0.1424978122970586,0.023198605029026043,0.03232297551597341,0.014020582337208709,0.03347547006322271,0.03214329905436364,0.03659349045463878,0.030100299485930293,0.019748842877944095,0.06514472080498912,0.0800051116706858,0.1507387176676912,0.15148251247030498,0.019716543270219766,0.025081225514866468,0.05779142560585904,0.033939968685749666,0.05799016722632577,0.023531921497135233,0.06802246030125836,0.17410678381874778,0.05541580407456359,0.014767665656224893,0.14006511617748718,0.14187789453820365,0.02989176001304039,0.07374764492164454,0.07766825397365329,0.030542327651942647,0.33886284824440016,0.01714917906486646,1.783393225354304,0.06965790109531256,0.02935023721217689,0.07685902697388014,0.10392364031639734,0.9593725426866395,0.11549672839613023,0.08747778587868393,0.0220050734015933,,0.04313390707920628,0.42735757536847707,0.04666976613914997,0.056808301603887945,0.18942838919783256,0.07703321914270322,0.17531230910106244,0.03680809515481298,0.18775807893647734,0.05300717191852544,0.019091008549416033,0.018301330691800066,0.03882386092139822,0.0510325675813611,0.07019069215496754,0.06720947177521086,0.03926189995003393,0.07464388654752818,0.022159008882205677,0.09691382091950107,0.02339276179998806,0.01594031518895067,0.02095401422737031,0.04506316061174276,0.04716762369185945,0.02498879161039358,0.5108975762997208,0.62819827444404,0.838110781731668,0.022317853656591113,0.027901537122476006,0.044621653017590246,0.06182141435898525,0.03651024486358401,0.040103031565245306
MAGOH,0.03972564709327342,0.04631290403857957,0.11639257829993588,1.332762792981307,0.04549889168911325,0.05484528307135317,0.04059325843316619,0.08916793983913474,0.29714768872858477,0.044861168743440594,0.07001094354109016,0.15818722456507117,0.03566693932911502,0.049015216121186755,0.08432127569525927,0.1467689135896435,0.04921372948724856,0.030081188138601167,0.06315524020322771,0.0396034478201055,0.041356134836958214,0.10261500182779026,0.06604578254273474,0.04040039165416398,0.04827163462913042,0.05732019469359895,0.04100815525042689,0.0804758972542613,0.08093735249043976,0.041880221973068066,0.03637485923118999,0.07356251656467805,0.09559513547676979,0.09190526007549715,0.03892290007993404,0.039757841146982,0.03360131026371327,0.040877805669807254,0.1395852656461405,0.04879254509052411,0.043562356853562245,0.09906119743839747,0.032816947855998646,0.042050848453834555,0.08662499256974543,0.08701999738502542,0.08877924795078362,0.04237150526890843,0.08904976051259206,0.08786063996619675,0.2645311653795436,0.032256443355928144,1.6397680187859693,0.05366895476275979,0.045975013674229626,0.04095066267997505,0.056163293312424756,0.8109022953155207,0.07074588409550464,0.071118355761708,0.03772468046249311,0.04313390707920628,,0.29566885186514247,0.03799138600675711,0.04119500774033691,0.17468184951272658,0.05265155015321521,0.10755494528757659,0.04798103428309275,0.10502801849206966,0.06261240202767382,0.044642405105023264,0.05496593992119192,0.02966127214828207,0.06655732129000547,0.09267702141392853,0.09339588475493277,0.04059297823213426,0.06603462615412548,0.07934320445480048,0.06939024007886707,0.055343077141921326,0.043116778203817874,0.059535693515382127,0.07476939608431132,0.034406212513141576,0.030001308082369116,0.38714843847862157,0.47296794756585325,0.6754824293986887,0.04446186593163448,0.057995620491008815,0.05404999757955653,0.0386877547164276,0.08147657033922606,0.09344410744165099
EIF2B2,0.27756472106343355,0.26542407625922737,0.6038757345531138,0.684134248181768,0.3471752239481912,0.47168883221387603,0.38788655034470165,0.565194793419828,0.15592981101774606,0.3802695857396111,0.5190613555794156,0.18880235608360996,0.34464955991507185,0.4541477273667033,0.5558584491124744,0.14145905364859956,0.4319017886627663,0.30135232231949594,0.5055364573035338,0.4242460913250591,0.34357081959842195,0.313093357083299,0.48898702283739526,0.3523878502027771,0.4654474740006511,0.41559584311860664,0.3664641449783902,0.48266162427293935,0.552935339290324,0.40438248943075783,0.26707945682097034,0.3363474209924676,0.2519962397979115,0.17349025472949586,0.40888123873330173,0.3928042937583591,0.2610362020927267,0.38468933556182516,0.6646780763423414,0.4254673770393679,0.25720739449425134,0.15865825095024577,0.28037793846388515,0.4317567634706465,0.23177902686243412,0.21153081574779276,0.5679349936603033,0.23866996218205416,0.3635630614258535,0.5346840735126772,0.3178110444695268,0.3868660167878134,1.0323253350698376,0.2762794749406887,0.39446828503994213,0.2574018942290148,0.2463801517818872,0.5015131897680338,0.24246836828311558,0.3287491123598628,0.3842209383593438,0.42735757536847707,0.29566885186514247,,0.2843362308348043,0.33015154344755815,0.31073799310487804,0.23174334027391996,0.1743135457457039,0.3787611897605915,0.12945031522254047,0.3641826812729929,0.42569181153409663,0.44151792777837895,0.32072047213796484,0.3845160992609943,0.4867606580836932,0.40220925396687457,0.3505870768053049,0.32675415565131694,0.5420552935969285,0.2217135658853029,0.45128186578208507,0.41108988507574795,0.4649802966509762,0.42824143109351376,0.28168016934936324,0.3651712576583249,0.13541390968097233,0.14558801458480064,0.27350455657770667,0.4445829114909937,0.4541997875132574,0.3780537208278416,0.2968893938179452,0.5073775352237925,0.5458156399602869
